model,layer,n_languages,n_concepts,dimension,family,perturbation,magnitude,preprocessing,metric,value,reference_value,expected_value,analytic_expectation,absolute_error,relative_error,tolerance,analytic_status,identity_value,delta_from_identity,fractional_change_over_abs_identity,retained_rank
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,linear_cka,0.3968483286105011,0.3968474425452004,,empirical,,,,EMPIRICAL,0.3968474425452004,8.860653007425334e-07,2.232760516383098e-06,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cvp_within_raw,111.02496330011051,111.03130209968452,,empirical,,,,EMPIRICAL,111.03130209968452,-0.006338799574010068,-5.7090202980048436e-05,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cpres_shared_raw,48.715462851000254,48.72180165057426,,empirical,,,,EMPIRICAL,48.72180165057426,-0.006338799574002962,-0.0001301019124757315,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,mean_norm,13.74977576379186,13.74970039567902,,empirical,,,,EMPIRICAL,13.74970039567902,7.536811284047928e-05,5.481436734735287e-06,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_rank_covariance_entropy,1.051152248728948,1.0532121673798045,,empirical,,,,EMPIRICAL,1.0532121673798045,-0.0020599186508565293,-0.0019558439549566,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_rank_singular_entropy,1.5057051893836444,4.426186638555622,,empirical,,,,EMPIRICAL,4.426186638555622,-2.9204814491719775,-0.659818866139139,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_participation_ratio,1.017332660580632,1.0175974259415246,,empirical,,,,EMPIRICAL,1.0175974259415246,-0.0002647653608924827,-0.000260186743935118,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cvp_within_ratio,0.99994290979702,1.0,,empirical,,,,EMPIRICAL,1.0,-5.7090202979948046e-05,-5.7090202979948046e-05,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cpres_shared_ratio,0.9998698980875242,1.0,,empirical,,,,EMPIRICAL,1.0,-0.0001301019124757552,-0.0001301019124757552,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,lfs_direct,0.8278328754501351,0.808007891684794,,empirical,,,,EMPIRICAL,0.808007891684794,0.01982498376534103,0.02453563135875263,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,ss_language,4819254.294030964,4739213.954199129,,empirical,,,,EMPIRICAL,4739213.954199129,80040.33983183559,0.01688894837949165,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,ss_concept,1002276.1584900104,1126092.564425703,,empirical,,,,EMPIRICAL,1126092.564425703,-123816.40593569248,-0.1099522453545706,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,ss_residual,2165669.5474790274,2121893.481375168,,empirical,,,,EMPIRICAL,2121893.481375168,43776.06610385934,0.02063066147669614,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,language_share_total,0.6033721822454632,0.5933511060445625,,empirical,,,,EMPIRICAL,0.5933511060445625,0.010021076200900647,0.016888948379491238,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_share_total,0.1254852962853077,0.140987149993202,,empirical,,,,EMPIRICAL,0.140987149993202,-0.015501853707894309,-0.10995224535457142,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,residual_share_total,0.2711425214692291,0.2656617439622356,,empirical,,,,EMPIRICAL,0.2656617439622356,0.0054807775069935505,0.020630661476695927,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,lfs_vc_reml,0.8632011677192437,0.8433199439337381,,empirical,,,,EMPIRICAL,0.8433199439337381,0.01988122378550561,0.02357494795245555,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,mexa_external,0.0572222222222222,0.1080555555555555,,empirical,,,,EMPIRICAL,0.1080555555555555,-0.0508333333333333,-0.47043701799485854,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,aar10,-0.6048049878262391,-0.547565452768446,,empirical,,,,EMPIRICAL,-0.547565452768446,-0.05723953505779311,-0.10453459904819545,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,mean_alignment_margin,-0.3477962154205889,-0.2948541905777784,,empirical,,,,EMPIRICAL,-0.2948541905777784,-0.05294202484281052,-0.1795532386331988,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,linear_cka,0.421649732901221,0.4186629104392675,,empirical,,,,EMPIRICAL,0.4186629104392675,0.0029868224619534756,0.007134194091422275,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,cvp_within_raw,812.293770761291,832.8169348207363,,empirical,,,,EMPIRICAL,832.8169348207363,-20.52316405944532,-0.024643067643506707,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,cpres_shared_raw,256.99388679231043,288.7416831860776,,empirical,,,,EMPIRICAL,288.7416831860776,-31.747796393767146,-0.10995224535457009,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,mean_norm,41.70901942663323,41.69564942601277,,empirical,,,,EMPIRICAL,41.69564942601277,0.013370000620462008,0.0003206569703198059,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_rank_covariance_entropy,1.811912850947979,4.631821281542928,,empirical,,,,EMPIRICAL,4.631821281542928,-2.819908430594949,-0.6088120113424574,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_rank_singular_entropy,5.154350069397588,171.717244967261,,empirical,,,,EMPIRICAL,171.717244967261,-166.5628948978634,-0.9699835035765901,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_participation_ratio,1.33105908156711,1.731204972765711,,empirical,,,,EMPIRICAL,1.731204972765711,-0.4001458911986011,-0.23113721222700878,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,lfs_direct,0.6163080265659783,0.6137817024113756,,empirical,,,,EMPIRICAL,0.6137817024113756,0.0025263241546026327,0.004115997828995905,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,ss_language,3048005.4178414177,3048005.41784142,,empirical,,,,EMPIRICAL,3048005.41784142,-2.3283064365386963e-09,-7.638787066814302e-16,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,ss_concept,1897582.3182532643,1917938.3466381407,,empirical,,,,EMPIRICAL,1917938.3466381407,-20356.028384876437,-0.010613494651982695,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,ss_residual,1682658.8966990155,1682658.8966990162,,empirical,,,,EMPIRICAL,1682658.8966990162,-6.984919309616089e-10,-4.15112018444075e-16,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,language_share_total,0.459850935956608,0.4584430102341399,,empirical,,,,EMPIRICAL,0.4584430102341399,0.001407925722468062,0.0030711030401554037,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,concept_share_total,0.286287222455611,0.2884723970402157,,empirical,,,,EMPIRICAL,0.2884723970402157,-0.00218517458460471,-0.007574986747519127,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,residual_share_total,0.2538618415877808,0.2530845927256445,,empirical,,,,EMPIRICAL,0.2530845927256445,0.0007772488621363149,0.003071103040155783,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,lfs_vc_reml,0.6514046021993575,0.6488557586750509,,empirical,,,,EMPIRICAL,0.6488557586750509,0.002548843524306621,0.003928212842729951,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,mexa_external,0.0766666666666666,0.1222222222222222,,empirical,,,,EMPIRICAL,0.1222222222222222,-0.0455555555555556,-0.37272727272727313,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,aar10,-0.0447381171075976,-0.0358230134614729,,empirical,,,,EMPIRICAL,-0.0358230134614729,-0.008915103646124696,-0.2488652624300508,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,mean_alignment_margin,-0.0216836082957926,-0.0148204038220899,,empirical,,,,EMPIRICAL,-0.0148204038220899,-0.006863204473702698,-0.46309159696937885,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,linear_cka,0.6087437043878884,0.6088422106051231,,empirical,,,,EMPIRICAL,0.6088422106051231,-9.850621723472841e-05,-0.00016179268703597917,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,cvp_within_raw,918.0105679364818,923.2300623941424,,empirical,,,,EMPIRICAL,923.2300623941424,-5.219494457660517,-0.005653514405851558,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,cpres_shared_raw,486.5595687828882,491.7790632405488,,empirical,,,,EMPIRICAL,491.7790632405488,-5.2194944576605735,-0.010613494651982592,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,mean_norm,45.09429699390692,45.12557068193456,,empirical,,,,EMPIRICAL,45.12557068193456,-0.03127368802763897,-0.0006930369534397708,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,concept_rank_covariance_entropy,1.0557286298318584,1.180783358447883,,empirical,,,,EMPIRICAL,1.180783358447883,-0.12505472861602462,-0.10590827497806765,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,concept_rank_singular_entropy,2.3743244211613903,62.59619963020002,,empirical,,,,EMPIRICAL,62.59619963020002,-60.22187520903863,-0.9620691921364524,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,concept_participation_ratio,1.0137141107871122,1.035578397350538,,empirical,,,,EMPIRICAL,1.035578397350538,-0.02186428656342576,-0.021113115742240434,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,cvp_within_ratio,0.9943464855941484,1.0,,empirical,,,,EMPIRICAL,1.0,-0.005653514405851601,-0.005653514405851601,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,cpres_shared_ratio,0.9893865053480176,1.0,,empirical,,,,EMPIRICAL,1.0,-0.010613494651982358,-0.010613494651982358,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,lfs_direct,0.9087756477356976,0.7694086996742854,,empirical,,,,EMPIRICAL,0.7694086996742854,0.13936694806141225,0.18113513418864463,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,ss_language,8266661.137939693,7537653.188465255,,empirical,,,,EMPIRICAL,7537653.188465255,729007.9494744381,0.09671550696840586,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,ss_concept,829820.6598911316,2259029.8899249146,,empirical,,,,EMPIRICAL,2259029.8899249146,-1429209.230033783,-0.632665037504788,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,ss_residual,6877918.202169177,6177716.921609814,,empirical,,,,EMPIRICAL,6177716.921609814,700201.2805593628,0.11334305042531823,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,language_share_total,0.5174943120204635,0.4718582975551671,,empirical,,,,EMPIRICAL,0.4718582975551671,0.04563601446529636,0.09671550696840474,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,concept_share_total,0.0519469062932649,0.1414156331333206,,empirical,,,,EMPIRICAL,0.1414156331333206,-0.08946872684005569,-0.6326650375047885,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,residual_share_total,0.4305587816862715,0.3867260693115121,,empirical,,,,EMPIRICAL,0.3867260693115121,0.043832712374759386,0.11334305042531709,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,lfs_vc_reml,0.9660876209262926,0.8231100768509098,,empirical,,,,EMPIRICAL,0.8231100768509098,0.14297754407538288,0.17370403800958503,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,mexa_external,0.1358333333333333,0.4019444444444444,,empirical,,,,EMPIRICAL,0.4019444444444444,-0.2661111111111111,-0.6620594333102972,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,aar10,-0.2637265266926755,-0.0712756907797958,,empirical,,,,EMPIRICAL,-0.0712756907797958,-0.1924508359128797,-2.700090785615127,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,mean_alignment_margin,-0.1518056331642991,0.0253440701917312,,empirical,,,,EMPIRICAL,0.0253440701917312,-0.1771497033560303,-6.989789012414725,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,linear_cka,0.5797821058580374,0.5361479704425348,,empirical,,,,EMPIRICAL,0.5361479704425348,0.04363413541550254,0.08138450170665958,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,cvp_within_raw,1976.3432979641807,2163.268413214037,,empirical,,,,EMPIRICAL,2163.268413214037,-186.9251152498564,-0.08640865558247382,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,cpres_shared_raw,212.7745281772132,579.2384333140806,,empirical,,,,EMPIRICAL,579.2384333140806,-366.46390513686737,-0.6326650375047879,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,mean_norm,62.99952878282958,62.44616808788779,,empirical,,,,EMPIRICAL,62.44616808788779,0.5533606949417873,0.008861403539813333,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,concept_rank_covariance_entropy,7.909788508850196,118.22308810608946,,empirical,,,,EMPIRICAL,118.22308810608946,-110.31329959723926,-0.9330943842225453,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,concept_rank_singular_entropy,8.717293779427196,248.67368480520872,,empirical,,,,EMPIRICAL,248.67368480520872,-239.95639102578153,-0.9649448481601275,9
salamandra-7b,18,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,concept_participation_ratio,6.988336950843488,49.27909360711024,,empirical,,,,EMPIRICAL,49.27909360711024,-42.29075665626675,-0.8581886061752731,9
