model,flores_code,mexa_shared,aar_shared,q_L,r_content,log_tokens,macro_family_g,script_g,fertility,acc_native,acc_trans,acc
Llama-3.1-8B,amh_Ethi,0.07,-0.07393030528700842,0.5205176643226388,,8.5541337799261,Afro-Asiatic,other,9.0556,,0.32555555555555554,0.32555555555555554
Llama-3.1-8B,swh_Latn,0.7866666666666666,-0.01184610517298103,0.5205176643226388,,7.487255902011655,Atlantic-Congo,Latn,1.6242705882352941,,0.41555555555555557,0.41555555555555557
Llama-3.1-8B,yor_Latn,0.08333333333333333,-0.11883055500474152,0.5205176643226388,,4.632892380992985,Atlantic-Congo,Latn,2.822870588235294,,0.3055555555555556,0.3055555555555556
Llama-3.1-8B,khm_Khmr,0.44333333333333336,-0.04361330916367342,0.5205176643226388,,8.873125289337338,other,other,7.467370588235294,,0.35888888888888887,0.35888888888888887
Llama-3.1-8B,mya_Mymr,0.05,-0.08750084316621401,0.5205176643226388,,8.94576714414124,Sino-Tibetan,other,9.286835294117648,,0.35333333333333333,0.35333333333333333
Mistral-Nemo-Base-2407,deu_Latn,0.9733333333333334,0.07102664823668509,0.6232395803766406,,11.552705133249123,Indo-European,Latn,1.3225588235294117,0.4676258992805755,0.6633333333333333,0.5654796163069544
Mistral-Nemo-Base-2407,fra_Latn,0.9333333333333333,0.013966893340827364,0.6232395803766406,,11.504243358607456,Indo-European,Latn,1.2537352941176472,0.6276849642004774,0.7244444444444444,0.6760647043224609
Mistral-Nemo-Base-2407,spa_Latn,0.97,0.058999308257463294,0.6232395803766406,,11.572692346038526,Indo-European,Latn,1.2007941176470587,0.6363636363636364,0.7077777777777777,0.672070707070707
Mistral-Nemo-Base-2407,por_Latn,0.9733333333333334,0.07489425078428925,0.6232395803766406,,11.136535917638877,Indo-European,Latn,1.2411764705882353,0.604355716878403,0.73,0.6671778584392014
Mistral-Nemo-Base-2407,ita_Latn,0.9866666666666667,0.09415334026585662,0.6232395803766406,,11.218657350111846,Indo-European,Latn,1.2658764705882353,0.708029197080292,0.74,0.724014598540146
Mistral-Nemo-Base-2407,nld_Latn,0.93,0.05403596273910083,0.6232395803766406,,10.903264809073452,Indo-European,Latn,1.3371529411764707,0.6333938294010889,0.6511111111111111,0.6422524702561
Mistral-Nemo-Base-2407,swe_Latn,0.9133333333333333,0.04396380909480181,0.6232395803766406,,10.585304823582218,Indo-European,Latn,1.4709764705882353,,0.6577777777777778,0.6577777777777778
Mistral-Nemo-Base-2407,pol_Latn,0.8466666666666667,0.015159575887926833,0.6232395803766406,,11.069183544489329,Balto-Slavic,Latn,1.8035588235294118,0.46897810218978103,0.6088888888888889,0.538933495539335
Mistral-Nemo-Base-2407,ces_Latn,0.8966666666666666,0.036485161895524316,0.6232395803766406,,10.755192300065602,Balto-Slavic,Latn,1.9043941176470587,,0.6477777777777778,0.6477777777777778
Mistral-Nemo-Base-2407,ron_Latn,0.9166666666666666,0.03904480821547858,0.6232395803766406,,10.598220789235437,Indo-European,Latn,1.5607,,0.6477777777777778,0.6477777777777778
Mistral-Nemo-Base-2407,rus_Cyrl,0.8933333333333333,-0.010045574799526263,0.6232395803766406,,11.867586387163913,Balto-Slavic,Cyrl,1.9942470588235295,0.5561594202898551,0.7,0.6280797101449276
Mistral-Nemo-Base-2407,ukr_Cyrl,0.91,0.041770249130266904,0.6232395803766406,,10.582360317494818,Balto-Slavic,Cyrl,2.340729411764706,0.5981818181818181,0.6155555555555555,0.6068686868686868
Mistral-Nemo-Base-2407,bul_Cyrl,0.88,0.0319091437656284,0.6232395803766406,,10.360175858097726,Balto-Slavic,Cyrl,2.0901764705882355,0.6436363636363637,0.6233333333333333,0.6334848484848485
Mistral-Nemo-Base-2407,ell_Grek,0.9,0.021915587872464073,0.6232395803766406,,10.634956550916772,Indo-European,other,3.2260705882352942,0.46557971014492755,0.6322222222222222,0.5489009661835749
Mistral-Nemo-Base-2407,tur_Latn,0.7333333333333333,-0.009946127357221645,0.6232395803766406,,10.808162253319553,Turkic,Latn,1.7084764705882354,0.5,0.5977777777777777,0.5488888888888889
Mistral-Nemo-Base-2407,arb_Arab,0.8766666666666667,0.016973404360650653,0.6232395803766406,,10.841073612355865,Afro-Asiatic,Arab,3.117952941176471,0.49094202898550726,0.6311111111111111,0.5610265700483091
Mistral-Nemo-Base-2407,heb_Hebr,0.89,0.04087238135596987,0.6232395803766406,,9.693476506485494,Afro-Asiatic,other,4.055217647058823,0.6018181818181818,0.6033333333333334,0.6025757575757575
Mistral-Nemo-Base-2407,pes_Arab,0.83,-0.002164549835150396,0.6232395803766406,,10.662263375070816,Indo-European,Arab,3.4424411764705884,0.4306569343065693,0.5955555555555555,0.5131062449310624
Mistral-Nemo-Base-2407,hin_Deva,0.76,-0.01898094155007776,0.6232395803766406,,10.225085947081105,Indo-European,Deva,4.760605882352941,0.5210237659963437,0.5411111111111111,0.5310674385537274
Mistral-Nemo-Base-2407,ben_Beng,0.7333333333333333,-0.03830211602934954,0.6232395803766406,,9.981044874347496,Indo-European,other,6.026417647058824,0.42883211678832117,0.5011111111111111,0.4649716139497161
Mistral-Nemo-Base-2407,tam_Taml,0.6266666666666667,-0.03457955471492282,0.6232395803766406,,9.641283555217916,Dravidian,other,6.100917647058823,0.4,0.48333333333333334,0.44166666666666665
Mistral-Nemo-Base-2407,tel_Telu,0.62,-0.03309322631871012,0.6232395803766406,,9.195061276656201,Dravidian,other,7.609270588235294,0.3722627737226277,0.4888888888888889,0.43057583130575827
Mistral-Nemo-Base-2407,mar_Deva,0.6433333333333333,-0.01863083406906608,0.6232395803766406,,9.291197362643686,Indo-European,Deva,5.015682352941177,,0.44,0.44
Mistral-Nemo-Base-2407,urd_Arab,0.73,-0.03017574745142472,0.6232395803766406,,9.431854501264098,Indo-European,Arab,3.964352941176471,0.32954545454545453,0.46555555555555556,0.39755050505050504
Mistral-Nemo-Base-2407,vie_Latn,0.92,0.046493304982343435,0.6232395803766406,,10.743353922054286,other,Latn,2.1605588235294118,0.5472727272727272,0.6766666666666666,0.6119696969696969
Mistral-Nemo-Base-2407,ind_Latn,0.9266666666666666,0.04825678049896124,0.6232395803766406,,10.081454105942349,Austronesian,Latn,1.3422529411764705,0.5527272727272727,0.64,0.5963636363636364
Mistral-Nemo-Base-2407,zsm_Latn,0.8733333333333333,0.036599162578998756,0.6232395803766406,,7.287263587861631,Austronesian,Latn,1.3803882352941177,0.5109780439121756,0.6166666666666667,0.5638223552894212
Mistral-Nemo-Base-2407,tha_Thai,0.8366666666666667,-0.009139875466066334,0.6232395803766406,,10.196379987855126,Tai-Kadai,other,5.162605882352942,,0.57,0.57
Mistral-Nemo-Base-2407,zho_Hans,0.8966666666666666,-0.00847361709521146,0.6232395803766406,,11.356131798505956,Sino-Tibetan,other,4.402152941176471,0.5376146788990825,0.7677777777777778,0.6526962283384301
Mistral-Nemo-Base-2407,jpn_Jpan,0.8033333333333333,-0.015088471569583982,0.6232395803766406,,11.032916144087627,other,other,5.0625647058823535,0.6027944111776448,0.6488888888888888,0.6258416500332669
Mistral-Nemo-Base-2407,kor_Hang,0.8633333333333333,0.0120562079909852,0.6232395803766406,,10.393846195528992,other,other,5.392352941176471,0.538,0.6444444444444445,0.5912222222222223
Mistral-Nemo-Base-2407,fin_Latn,0.8,0.003341931792126097,0.6232395803766406,,10.461273505456898,Uralic,Latn,1.6468823529411765,0.4283121597096189,0.5888888888888889,0.508600524299254
Mistral-Nemo-Base-2407,hun_Latn,0.8566666666666667,0.013833089193092646,0.6232395803766406,,10.637669631397417,Uralic,Latn,1.797864705882353,0.4254545454545455,0.6255555555555555,0.5255050505050505
Mistral-Nemo-Base-2407,est_Latn,0.7533333333333333,-0.030427665985742054,0.6232395803766406,,9.944761723531126,Uralic,Latn,1.6741529411764706,0.4375,0.5488888888888889,0.49319444444444444
Mistral-Nemo-Base-2407,kat_Geor,0.7666666666666667,0.00579693434950858,0.6232395803766406,,9.417907523376437,other,other,6.757517647058824,0.558,0.5466666666666666,0.5523333333333333
Mistral-Nemo-Base-2407,amh_Ethi,0.013333333333333334,-0.1464787423443911,0.6232395803766406,,8.5541337799261,Afro-Asiatic,other,9.0556,,0.2677777777777778,0.2677777777777778
Mistral-Nemo-Base-2407,swh_Latn,0.5333333333333333,-0.03183357268954379,0.6232395803766406,,7.487255902011655,Atlantic-Congo,Latn,1.6242705882352941,,0.4166666666666667,0.4166666666666667
Mistral-Nemo-Base-2407,yor_Latn,0.03,-0.1595269991569692,0.6232395803766406,,4.632892380992985,Atlantic-Congo,Latn,2.822870588235294,,0.29,0.29
Mistral-Nemo-Base-2407,khm_Khmr,0.04,-0.12690086331134587,0.6232395803766406,,8.873125289337338,other,other,7.467370588235294,,0.26222222222222225,0.26222222222222225
Mistral-Nemo-Base-2407,mya_Mymr,0.03666666666666667,-0.11547153388300936,0.6232395803766406,,8.94576714414124,Sino-Tibetan,other,9.286835294117648,,0.4488888888888889,0.4488888888888889
OLMo-2-1124-13B,deu_Latn,0.9466666666666667,0.05533070055750945,0.2595712882531527,,11.552705133249123,Indo-European,Latn,1.3225588235294117,0.41007194244604317,0.5666666666666667,0.4883693045563549
OLMo-2-1124-13B,fra_Latn,0.9,0.01244077101304149,0.2595712882531527,,11.504243358607456,Indo-European,Latn,1.2537352941176472,0.5059665871121718,0.6144444444444445,0.5602055157783081
OLMo-2-1124-13B,spa_Latn,0.9466666666666667,0.06074273743964615,0.2595712882531527,,11.572692346038526,Indo-European,Latn,1.2007941176470587,0.48545454545454547,0.6377777777777778,0.5616161616161617
OLMo-2-1124-13B,por_Latn,0.95,0.06710985486949093,0.2595712882531527,,11.136535917638877,Indo-European,Latn,1.2411764705882353,0.4863883847549909,0.66,0.5731941923774955
OLMo-2-1124-13B,ita_Latn,0.9433333333333334,0.06021842315721986,0.2595712882531527,,11.218657350111846,Indo-European,Latn,1.2658764705882353,0.5547445255474452,0.5877777777777777,0.5712611516626115
OLMo-2-1124-13B,nld_Latn,0.8866666666666667,0.03671692511660491,0.2595712882531527,,10.903264809073452,Indo-European,Latn,1.3371529411764707,0.4791288566243194,0.5388888888888889,0.5090088727566041
OLMo-2-1124-13B,swe_Latn,0.88,0.03624331746209586,0.2595712882531527,,10.585304823582218,Indo-European,Latn,1.4709764705882353,,0.5322222222222223,0.5322222222222223
OLMo-2-1124-13B,pol_Latn,0.74,-0.0034226830438135025,0.2595712882531527,,11.069183544489329,Balto-Slavic,Latn,1.8035588235294118,0.31386861313868614,0.4677777777777778,0.39082319545823196
OLMo-2-1124-13B,ces_Latn,0.78,-0.00016697161606342298,0.2595712882531527,,10.755192300065602,Balto-Slavic,Latn,1.9043941176470587,,0.4488888888888889,0.4488888888888889
OLMo-2-1124-13B,ron_Latn,0.91,0.02519196059777183,0.2595712882531527,,10.598220789235437,Indo-European,Latn,1.5607,,0.5066666666666667,0.5066666666666667
OLMo-2-1124-13B,rus_Cyrl,0.8566666666666667,0.005061485079670875,0.2595712882531527,,11.867586387163913,Balto-Slavic,Cyrl,1.9942470588235295,0.43478260869565216,0.5355555555555556,0.48516908212560383
OLMo-2-1124-13B,ukr_Cyrl,0.81,0.0046648932550805685,0.2595712882531527,,10.582360317494818,Balto-Slavic,Cyrl,2.340729411764706,0.43454545454545457,0.4266666666666667,0.43060606060606066
OLMo-2-1124-13B,bul_Cyrl,0.71,-0.071060587556804,0.2595712882531527,,10.360175858097726,Balto-Slavic,Cyrl,2.0901764705882355,0.3890909090909091,0.45222222222222225,0.4206565656565657
OLMo-2-1124-13B,ell_Grek,0.5833333333333334,-0.07416596926068761,0.2595712882531527,,10.634956550916772,Indo-European,other,3.2260705882352942,0.3170289855072464,0.42777777777777776,0.3724033816425121
OLMo-2-1124-13B,tur_Latn,0.5933333333333334,-0.014541714206105531,0.2595712882531527,,10.808162253319553,Turkic,Latn,1.7084764705882354,0.3302919708029197,0.4266666666666667,0.37847931873479324
OLMo-2-1124-13B,arb_Arab,0.8333333333333334,-0.004595793019732972,0.2595712882531527,,10.841073612355865,Afro-Asiatic,Arab,3.117952941176471,0.391304347826087,0.44333333333333336,0.41731884057971014
OLMo-2-1124-13B,heb_Hebr,0.7266666666666667,-0.002216359510430013,0.2595712882531527,,9.693476506485494,Afro-Asiatic,other,4.055217647058823,0.4763636363636364,0.3811111111111111,0.42873737373737375
OLMo-2-1124-13B,pes_Arab,0.7666666666666667,-0.009013175467018554,0.2595712882531527,,10.662263375070816,Indo-European,Arab,3.4424411764705884,0.36678832116788324,0.45444444444444443,0.41061638280616386
OLMo-2-1124-13B,hin_Deva,0.69,-0.0194938853501546,0.2595712882531527,,10.225085947081105,Indo-European,Deva,4.760605882352941,0.37842778793418647,0.35777777777777775,0.3681027828559821
OLMo-2-1124-13B,ben_Beng,0.5166666666666667,-0.03362661087098907,0.2595712882531527,,9.981044874347496,Indo-European,other,6.026417647058824,0.32116788321167883,0.3233333333333333,0.32225060827250607
OLMo-2-1124-13B,tam_Taml,0.29333333333333333,-0.058327493561429966,0.2595712882531527,,9.641283555217916,Dravidian,other,6.100917647058823,0.29454545454545455,0.3288888888888889,0.3117171717171717
OLMo-2-1124-13B,tel_Telu,0.16,-0.06647653544316309,0.2595712882531527,,9.195061276656201,Dravidian,other,7.609270588235294,0.29744525547445255,0.2544444444444444,0.27594484995944846
OLMo-2-1124-13B,mar_Deva,0.5166666666666667,-0.025002027296077037,0.2595712882531527,,9.291197362643686,Indo-European,Deva,5.015682352941177,,0.32555555555555554,0.32555555555555554
OLMo-2-1124-13B,urd_Arab,0.5633333333333334,-0.02692213995985798,0.2595712882531527,,9.431854501264098,Indo-European,Arab,3.964352941176471,0.3522727272727273,0.36777777777777776,0.3600252525252525
OLMo-2-1124-13B,vie_Latn,0.79,0.007658598833660242,0.2595712882531527,,10.743353922054286,other,Latn,2.1605588235294118,0.34363636363636363,0.47333333333333333,0.40848484848484845
OLMo-2-1124-13B,ind_Latn,0.93,0.05410388326281869,0.2595712882531527,,10.081454105942349,Austronesian,Latn,1.3422529411764705,0.48727272727272725,0.5311111111111111,0.5091919191919192
OLMo-2-1124-13B,zsm_Latn,0.9133333333333333,0.04635609637531683,0.2595712882531527,,7.287263587861631,Austronesian,Latn,1.3803882352941177,0.43912175648702595,0.5355555555555556,0.4873386560212908
OLMo-2-1124-13B,tha_Thai,0.62,-0.007761245167526869,0.2595712882531527,,10.196379987855126,Tai-Kadai,other,5.162605882352942,,0.3433333333333333,0.3433333333333333
OLMo-2-1124-13B,zho_Hans,0.88,0.012010327400531894,0.2595712882531527,,11.356131798505956,Sino-Tibetan,other,4.402152941176471,0.42385321100917434,0.6188888888888889,0.5213710499490316
OLMo-2-1124-13B,jpn_Jpan,0.79,-0.004873545564361658,0.2595712882531527,,11.032916144087627,other,other,5.0625647058823535,0.41916167664670656,0.42777777777777776,0.4234697272122422
OLMo-2-1124-13B,kor_Hang,0.6166666666666667,-0.04295522036076146,0.2595712882531527,,10.393846195528992,other,other,5.392352941176471,0.376,0.4677777777777778,0.42188888888888887
OLMo-2-1124-13B,fin_Latn,0.84,0.01149339019025294,0.2595712882531527,,10.461273505456898,Uralic,Latn,1.6468823529411765,0.3666061705989111,0.45,0.4083030852994556
OLMo-2-1124-13B,hun_Latn,0.5533333333333333,-0.025092442793474706,0.2595712882531527,,10.637669631397417,Uralic,Latn,1.797864705882353,0.27454545454545454,0.38555555555555554,0.33005050505050504
OLMo-2-1124-13B,est_Latn,0.44666666666666666,-0.06057998616747135,0.2595712882531527,,9.944761723531126,Uralic,Latn,1.6741529411764706,0.3169642857142857,0.3333333333333333,0.32514880952380953
OLMo-2-1124-13B,kat_Geor,0.02,-0.08342894996013171,0.2595712882531527,,9.417907523376437,other,other,6.757517647058824,0.27,0.2866666666666667,0.2783333333333333
OLMo-2-1124-13B,amh_Ethi,0.02,-0.07430649747671982,0.2595712882531527,,8.5541337799261,Afro-Asiatic,other,9.0556,,0.2877777777777778,0.2877777777777778
OLMo-2-1124-13B,swh_Latn,0.4666666666666667,-0.022012780697242794,0.2595712882531527,,7.487255902011655,Atlantic-Congo,Latn,1.6242705882352941,,0.33111111111111113,0.33111111111111113
OLMo-2-1124-13B,yor_Latn,0.056666666666666664,-0.07057637406091115,0.2595712882531527,,4.632892380992985,Atlantic-Congo,Latn,2.822870588235294,,0.29555555555555557,0.29555555555555557
OLMo-2-1124-13B,khm_Khmr,0.21333333333333335,-0.03620831067089626,0.2595712882531527,,8.873125289337338,other,other,7.467370588235294,,0.2688888888888889,0.2688888888888889
OLMo-2-1124-13B,mya_Mymr,0.006666666666666667,-0.06728499647243934,0.2595712882531527,,8.94576714414124,Sino-Tibetan,other,9.286835294117648,,0.24,0.24
Qwen2.5-0.5B,deu_Latn,0.8866666666666667,0.02508112730774589,0.371361027328298,,11.552705133249123,Indo-European,Latn,1.3225588235294117,0.2949640287769784,0.32555555555555554,0.310259792166267
Qwen2.5-0.5B,fra_Latn,0.86,-0.015251880768511345,0.371361027328298,,11.504243358607456,Indo-European,Latn,1.2537352941176472,0.3818615751789976,0.3844444444444444,0.383153009811721
Qwen2.5-0.5B,spa_Latn,0.93,0.02075620868709606,0.371361027328298,,11.572692346038526,Indo-European,Latn,1.2007941176470587,0.4309090909090909,0.35888888888888887,0.39489898989898986
Qwen2.5-0.5B,por_Latn,0.9266666666666666,0.025518116239830982,0.371361027328298,,11.136535917638877,Indo-European,Latn,1.2411764705882353,0.40653357531760437,0.3688888888888889,0.38771123210324665
Qwen2.5-0.5B,ita_Latn,0.89,0.020014865138750938,0.371361027328298,,11.218657350111846,Indo-European,Latn,1.2658764705882353,0.4032846715328467,0.3233333333333333,0.36330900243309
Qwen2.5-0.5B,nld_Latn,0.74,0.0054335773340433565,0.371361027328298,,10.903264809073452,Indo-European,Latn,1.3371529411764707,0.3430127041742287,0.31666666666666665,0.32983968542044767
Qwen2.5-0.5B,swe_Latn,0.6266666666666667,-0.07696959920908553,0.371361027328298,,10.585304823582218,Indo-European,Latn,1.4709764705882353,,0.31,0.31
Qwen2.5-0.5B,pol_Latn,0.5,-0.07361829846122434,0.371361027328298,,11.069183544489329,Balto-Slavic,Latn,1.8035588235294118,0.33394160583941607,0.31777777777777777,0.3258596918085969
Qwen2.5-0.5B,ces_Latn,0.49666666666666665,-0.061766309215476385,0.371361027328298,,10.755192300065602,Balto-Slavic,Latn,1.9043941176470587,,0.29888888888888887,0.29888888888888887
Qwen2.5-0.5B,ron_Latn,0.5833333333333334,-0.05398192474725416,0.371361027328298,,10.598220789235437,Indo-European,Latn,1.5607,,0.31222222222222223,0.31222222222222223
Qwen2.5-0.5B,rus_Cyrl,0.74,-0.06868757012661443,0.371361027328298,,11.867586387163913,Balto-Slavic,Cyrl,1.9942470588235295,0.42028985507246375,0.38222222222222224,0.401256038647343
Qwen2.5-0.5B,ukr_Cyrl,0.46,-0.0736822084716933,0.371361027328298,,10.582360317494818,Balto-Slavic,Cyrl,2.340729411764706,0.4109090909090909,0.32222222222222224,0.36656565656565654
Qwen2.5-0.5B,bul_Cyrl,0.34,-0.07241654096344662,0.371361027328298,,10.360175858097726,Balto-Slavic,Cyrl,2.0901764705882355,0.28545454545454546,0.3188888888888889,0.3021717171717172
Qwen2.5-0.5B,ell_Grek,0.03666666666666667,-0.19201182635504985,0.371361027328298,,10.634956550916772,Indo-European,other,3.2260705882352942,0.27898550724637683,0.28,0.27949275362318843
Qwen2.5-0.5B,tur_Latn,0.29333333333333333,-0.10565862699033307,0.371361027328298,,10.808162253319553,Turkic,Latn,1.7084764705882354,0.32299270072992703,0.29,0.3064963503649635
Qwen2.5-0.5B,arb_Arab,0.7366666666666667,-0.0538403390093205,0.371361027328298,,10.841073612355865,Afro-Asiatic,Arab,3.117952941176471,0.3641304347826087,0.3055555555555556,0.3348429951690821
Qwen2.5-0.5B,heb_Hebr,0.48333333333333334,-0.0931673638788793,0.371361027328298,,9.693476506485494,Afro-Asiatic,other,4.055217647058823,0.4490909090909091,0.2822222222222222,0.3656565656565657
Qwen2.5-0.5B,pes_Arab,0.21,-0.11223582443810257,0.371361027328298,,10.662263375070816,Indo-European,Arab,3.4424411764705884,0.2937956204379562,0.2788888888888889,0.28634225466342256
Qwen2.5-0.5B,hin_Deva,0.03666666666666667,-0.1713088314743523,0.371361027328298,,10.225085947081105,Indo-European,Deva,4.760605882352941,0.3235831809872029,0.2866666666666667,0.3051249238269348
Qwen2.5-0.5B,ben_Beng,0.016666666666666666,-0.1753029068677781,0.371361027328298,,9.981044874347496,Indo-European,other,6.026417647058824,0.3375912408759124,0.24222222222222223,0.2899067315490673
Qwen2.5-0.5B,tam_Taml,0.013333333333333334,-0.18524959551100637,0.371361027328298,,9.641283555217916,Dravidian,other,6.100917647058823,0.28909090909090907,0.23222222222222222,0.26065656565656564
Qwen2.5-0.5B,tel_Telu,0.006666666666666667,-0.22266687843099173,0.371361027328298,,9.195061276656201,Dravidian,other,7.609270588235294,0.2664233576642336,0.2311111111111111,0.24876723438767234
Qwen2.5-0.5B,mar_Deva,0.016666666666666666,-0.19933133517198345,0.371361027328298,,9.291197362643686,Indo-European,Deva,5.015682352941177,,0.24666666666666667,0.24666666666666667
Qwen2.5-0.5B,urd_Arab,0.03,-0.1677106526564423,0.371361027328298,,9.431854501264098,Indo-European,Arab,3.964352941176471,0.32670454545454547,0.23333333333333334,0.2800189393939394
Qwen2.5-0.5B,vie_Latn,0.8833333333333333,0.01147218625201448,0.371361027328298,,10.743353922054286,other,Latn,2.1605588235294118,0.38,0.33444444444444443,0.3572222222222222
