model,layer,seed,sweeps,dimension,share_q05,share_q25,share_q50,share_q75,share_q95,fraction_share_gt_0_50,fraction_share_gt_0_75,fraction_share_gt_0_90,fraction_language_heavy_by,gini_ss_language,top5_ss_language_fraction,raw_global_lfs,ss_language_relative_error,ss_concept_relative_error
Qwen3-8B-Base,19,1729,1,4096,0.1831879139873986,0.3141741023212901,0.4342905647535553,0.5686254401193078,0.7491011587283942,0.37548828125,0.049560546875,0.004638671875,0.997314453125,0.9924249160609095,0.9845259197761395,0.4536156205080578,1.285846991106572e-16,2.1350547440305388e-16
Qwen3-8B-Base,19,1729,4,4096,0.21220462336276533,0.37129554772142814,0.498121968438904,0.6219270278658673,0.7874534266844465,0.496337890625,0.076171875,0.00732421875,0.99951171875,0.9872564794710601,0.9784737430033816,0.45361562050805765,0.0,6.405164232091617e-16
Qwen3-8B-Base,19,1729,16,4096,0.2710270347597973,0.40813971325807785,0.47417654775264056,0.5743341932223495,0.7378258565577639,0.425537109375,0.04345703125,0.00048828125,0.999755859375,0.892349560300471,0.7640131752046251,0.4536156205080577,1.285846991106572e-16,2.1350547440305388e-16
Qwen3-8B-Base,19,2718,0,4096,0.17252955256947772,0.30140401995595445,0.41389395285633424,0.5449245317536783,0.7280161831927576,0.32763671875,0.03564453125,0.00390625,0.996337890625,0.9938316135420822,0.9871772358914942,0.4536156205080576,1.285846991106572e-16,8.540218976122155e-16
Qwen3-8B-Base,19,2718,1,4096,0.18101635041404537,0.31603737160297474,0.4313057485138969,0.5672697200282415,0.7469799877867519,0.363525390625,0.047119140625,0.005859375,0.996826171875,0.9923850319912741,0.9848107152090114,0.45361562050805787,2.571693982213144e-16,2.1350547440305388e-16
Qwen3-8B-Base,19,2718,4,4096,0.21442531496764622,0.3641536197802665,0.4982956944349967,0.6262005284804002,0.7874494041293894,0.493408203125,0.082763671875,0.010498046875,0.998291015625,0.9869666279977534,0.97817376236274,0.45361562050805776,0.0,2.1350547440305388e-16
Qwen3-8B-Base,19,2718,16,4096,0.2618147111455966,0.4026783376203511,0.47019634489374273,0.5720421365942678,0.7320929622531174,0.40869140625,0.038818359375,0.000244140625,1.0,0.8910763296358277,0.7629052263355011,0.45361562050805765,1.285846991106572e-16,4.2701094880610777e-16
Qwen3-8B-Base,19,3141,0,4096,0.17252955256947772,0.30140401995595445,0.41389395285633424,0.5449245317536783,0.7280161831927576,0.32763671875,0.03564453125,0.00390625,0.996337890625,0.9938316135420822,0.9871772358914942,0.4536156205080576,1.285846991106572e-16,8.540218976122155e-16
Qwen3-8B-Base,19,3141,1,4096,0.17998829978629813,0.3129321592626884,0.4280710746885623,0.5728201475604888,0.7508625885992024,0.358642578125,0.051513671875,0.00537109375,0.996826171875,0.9925110088184317,0.9849769726738591,0.45361562050805776,1.285846991106572e-16,0.0
Qwen3-8B-Base,19,3141,4,4096,0.21604437883625538,0.36713207038300777,0.49431485633559324,0.619791945447502,0.7796546524285848,0.48974609375,0.07275390625,0.007568359375,0.998291015625,0.9867739893598155,0.9788396866476544,0.45361562050805776,0.0,2.1350547440305388e-16
Qwen3-8B-Base,19,3141,16,4096,0.27253119059616615,0.40873067782237454,0.46517317947470127,0.5582273977157038,0.7258671218781445,0.374755859375,0.037353515625,0.000732421875,0.999755859375,0.8370651645506992,0.6089966631408733,0.4536156205080577,1.285846991106572e-16,2.1350547440305388e-16
Qwen3-8B-Base,19,5772,0,4096,0.17252955256947772,0.30140401995595445,0.41389395285633424,0.5449245317536783,0.7280161831927576,0.32763671875,0.03564453125,0.00390625,0.996337890625,0.9938316135420822,0.9871772358914942,0.4536156205080576,1.285846991106572e-16,8.540218976122155e-16
