model,flores_code,acc,script,macro_family,log_tokens,fertility,mexa,aar10,margin_mean,macro_family_g,script_g,y,alpha,s2,alpha_shrunk
OLMo-2-0425-1B,hun_Latn,0.26666666666666666,Latn,Uralic,10.637669631397417,1.9194,0.03666666666666667,-0.1013810783624649,-0.019813362509012222,Uralic,Latn,-3.7841896339182615,-0.4059512277820234,2.4545454545454564,-1.653807994317419e-05
OLMo-2-0425-1B,est_Latn,0.2633333333333333,Latn,Uralic,9.944761723531126,1.8058,0.06333333333333334,-0.10546481609344482,-0.015973085537552834,Uralic,Latn,-4.011868340397864,-0.4470358999525814,3.7701498868778427,-1.1856930258654775e-05
OLMo-2-1124-7B,fin_Latn,0.33666666666666667,Latn,Uralic,10.461273505456898,1.7611,0.7466666666666667,-0.014415428973734379,0.08610338717699051,Uralic,Latn,-2.03520828670301,0.11697103725738911,0.12669672326127676,9.225083602992883e-05
OLMo-2-1124-7B,hun_Latn,0.34,Latn,Uralic,10.637669631397417,1.9194,0.31333333333333335,-0.051807157695293427,0.030258020386099815,Uralic,Latn,-1.9924301646902058,0.12558879806050727,0.11924803591470251,0.0001052290447070189
OLMo-2-1124-7B,est_Latn,0.3333333333333333,Latn,Uralic,9.944761723531126,1.8058,0.22333333333333333,-0.10051015019416809,0.010740390047430992,Uralic,Latn,-2.079441541679836,0.2251714553799209,0.13500000000000006,0.0001666702112437084
Mistral-7B-v0.3,fin_Latn,0.4266666666666667,Latn,Uralic,10.461273505456898,1.7698,0.6766666666666666,-0.003621713723987341,0.08462882041931152,Uralic,Latn,-1.1772025632613308,0.3942619671033767,0.04470679791699437,0.0008799155160276722
Mistral-7B-v0.3,hun_Latn,0.4866666666666667,Latn,Uralic,10.637669631397417,1.7772,0.8666666666666667,0.020031984895467758,0.12377610802650452,Uralic,Latn,-0.7742727253723135,0.747470797112889,0.03173651383332002,0.0023478412273049074
Mistral-7B-v0.3,est_Latn,0.37,Latn,Uralic,9.944761723531126,1.7697,0.37,-0.045225221663713455,0.051743652671575546,Uralic,Latn,-1.6582280766035322,0.061050398757102275,0.07647156084656088,7.972986065321318e-05
bloom-1b7,fin_Latn,0.27,Latn,Uralic,10.461273505456898,1.6705,0.22666666666666666,-0.1460060179233551,-0.029795849695801735,Uralic,Latn,-3.5973122605884447,0.3050636318101896,1.7337328767123257,1.7594754145007372e-05
bloom-1b7,hun_Latn,0.2,Latn,Uralic,10.637669631397417,1.8404,0.2,-0.12577177584171295,-0.026909980922937393,Uralic,Latn,-4.304065093204169,-0.4346533824170109,6.587837837837826,-6.597715288333848e-06
bloom-1b7,est_Latn,0.21,Latn,Uralic,9.944761723531126,1.7028,0.23666666666666666,-0.14693674445152283,-0.02857949025928974,Uralic,Latn,-4.304065093204169,-0.2505342024490904,6.587837837837826,-3.8029229800271135e-06
bloom-7b1,fin_Latn,0.25,Latn,Uralic,10.461273505456898,1.6705,0.10333333333333333,-0.10996551066637039,-0.021657533943653107,Uralic,Latn,-4.304065093204169,-0.16090230105571734,6.587837837837826,-2.4423773343385314e-06
bloom-7b1,hun_Latn,0.2,Latn,Uralic,10.637669631397417,1.8404,0.06666666666666667,-0.0775984451174736,-0.012134883552789688,Uralic,Latn,-4.304065093204169,-0.1938664826671932,6.587837837837826,-2.9427491111052466e-06
bloom-7b1,est_Latn,0.23666666666666666,Latn,Uralic,9.944761723531126,1.7028,0.1,-0.11317381262779236,-0.024382028728723526,Uralic,Latn,-4.304065093204169,-0.009747302699272709,6.587837837837826,-1.4795680279851292e-07
EuroLLM-1.7B,fin_Latn,0.23333333333333334,Latn,Uralic,10.461273505456898,1.2058,0.9766666666666667,0.06259673088788986,0.1798183172941208,Uralic,Latn,-4.304065093204169,-0.5957676442858144,6.587837837837826,-9.043310037929747e-06
EuroLLM-1.7B,hun_Latn,0.24333333333333335,Latn,Uralic,10.637669631397417,1.2629,0.9566666666666667,0.025569109246134758,0.15942472219467163,Uralic,Latn,-4.304065093204169,-0.6403636413005742,6.587837837837826,-9.72024412735941e-06
EuroLLM-1.7B,est_Latn,0.25,Latn,Uralic,9.944761723531126,1.2586,0.96,0.04497520998120308,0.17623834311962128,Uralic,Latn,-4.304065093204169,-0.44249870784632606,6.587837837837826,-6.716801497439458e-06
SmolLM2-1.7B,fin_Latn,0.30666666666666664,Latn,Uralic,10.461273505456898,1.9839,0.06666666666666667,-0.0720469132065773,0.0019349964568391442,Uralic,Latn,-2.5043247356451026,0.31162362730129356,0.2582678999201492,0.00012061236222354414
SmolLM2-1.7B,hun_Latn,0.29333333333333333,Latn,Uralic,10.637669631397417,2.2792,0.07666666666666666,-0.06157214567065239,0.0015970991225913167,Uralic,Latn,-2.7916369172104756,0.004278378056817633,0.4144802947415429,1.0319781578615383e-06
SmolLM2-1.7B,est_Latn,0.31333333333333335,Latn,Uralic,9.944761723531126,1.961,0.08,-0.0974799171090126,-0.01309230923652649,Uralic,Latn,-2.38343718962314,0.5779740066951149,0.21330312239464258,0.0002708367151454318
Falcon3-7B-Base,fin_Latn,0.31,Latn,Uralic,10.461273505456898,1.8271,0.24333333333333335,-0.07684404402971268,0.020292969420552254,Uralic,Latn,-2.4423470353692043,-0.47775114738743696,0.23399758454106281,-0.0002040820490763036
Falcon3-7B-Base,hun_Latn,0.33666666666666667,Latn,Uralic,10.637669631397417,2.0912,0.14666666666666667,-0.08434709161520004,0.0102420374751091,Uralic,Latn,-2.03520828670301,-0.0938627770438063,0.12669672326127676,-7.40261850779055e-05
Falcon3-7B-Base,est_Latn,0.31333333333333335,Latn,Uralic,9.944761723531126,1.8547,0.1,-0.13696633279323578,-0.012391027063131332,Uralic,Latn,-2.38343718962314,-0.268170962260065,0.21330312239464258,-0.00012566402929560738
salamandra-2b,fin_Latn,0.2733333333333333,Latn,Uralic,10.461273505456898,0.995,0.8733333333333333,-0.026018118485808372,0.1511579155921936,Uralic,Latn,-3.4385849137337767,0.1679550707270936,1.2954034824939167,1.2964463090665393e-05
salamandra-2b,hun_Latn,0.20333333333333334,Latn,Uralic,10.637669631397417,1.1512,0.84,-0.02621551603078842,0.1435299813747406,Uralic,Latn,-4.304065093204169,-0.7319020197078339,6.587837837837826,-1.1109728677160549e-05
salamandra-2b,est_Latn,0.17,Latn,Uralic,9.944761723531126,1.0506,0.8633333333333333,-0.044441428035497665,0.14640535414218903,Uralic,Latn,-4.304065093204169,-0.5439674392973468,6.587837837837826,-8.2570214258704e-06
salamandra-7b,fin_Latn,0.33666666666666667,Latn,Uralic,10.461273505456898,0.995,0.9866666666666667,0.06901856511831284,0.2237118035554886,Uralic,Latn,-2.03520828670301,0.25620366511523196,0.12669672326127676,0.0002020585852183213
salamandra-7b,hun_Latn,0.31666666666666665,Latn,Uralic,10.637669631397417,1.1512,0.9666666666666667,0.02554495260119438,0.1976880133152008,Uralic,Latn,-2.3272777055844176,-0.07024266473071039,0.19550304878048794,-3.5910823043755565e-05
salamandra-7b,est_Latn,0.3433333333333333,Latn,Uralic,9.944761723531126,1.0506,0.9833333333333333,0.05454577878117561,0.2234039306640625,Uralic,Latn,-1.9509992185627847,0.49397040270140957,0.11253787682585727,0.0004385473311732593
granite-3.1-8b-base,fin_Latn,0.3333333333333333,Latn,Uralic,10.461273505456898,1.6693,0.1,-0.06949520856142044,0.01304151862859726,Uralic,Latn,-2.079441541679836,-0.20441324890856993,0.13500000000000006,-0.0001513051435220138
granite-3.1-8b-base,hun_Latn,0.39,Latn,Uralic,10.637669631397417,1.6974,0.08666666666666667,-0.06178934499621391,0.009350821375846863,Uralic,Latn,-1.4718165345580525,0.35562531220292914,0.06116175978588154,0.000580501300404313
granite-3.1-8b-base,est_Latn,0.37,Latn,Uralic,9.944761723531126,1.6449,0.07,-0.1220431849360466,-0.019636688753962517,Uralic,Latn,-1.6582280766035322,0.3621083711432722,0.07647156084656088,0.00047290190659001944
Yi-1.5-9B,fin_Latn,0.64,Latn,Uralic,10.461273505456898,1.9509,0.64,-0.01078925933688879,0.07405722141265869,Uralic,Latn,0.08004270767353656,0.5153830503028021,0.021915406530791146,0.002341010826139662
Yi-1.5-9B,hun_Latn,0.58,Latn,Uralic,10.637669631397417,2.1683,0.3933333333333333,-0.0344143882393837,0.046723995357751846,Uralic,Latn,-0.24116205681688824,0.16611225341770902,0.02377672832218287,0.0006957077669020521
Yi-1.5-9B,est_Latn,0.5066666666666667,Latn,Uralic,9.944761723531126,1.9054,0.2733333333333333,-0.0664374902844429,0.03250094875693321,Uralic,Latn,-0.6534068519104311,-0.0749341637471993,0.02923103572454221,-0.00025547738732684084
Llama-3.1-8B,fin_Latn,0.5533333333333333,Latn,Uralic,10.461273505456898,1.7486,0.91,0.03132752329111099,0.1639823615550995,Uralic,Latn,-0.3869802934340614,-0.021583704334463327,0.025244355447734155,-8.516178040922104e-05
Llama-3.1-8B,hun_Latn,0.6,Latn,Uralic,10.637669631397417,1.8827,0.91,0.027118150144815445,0.16699986159801483,Uralic,Latn,-0.13353139262452288,0.19520935713808893,0.022959183673469375,0.0008465579697187752
Llama-3.1-8B,est_Latn,0.5,Latn,Uralic,9.944761723531126,1.7927,0.8266666666666667,-0.01560406293720007,0.1398501843214035,Uralic,Latn,-0.6931471805599454,-0.1753787897195167,0.029999999999999995,-0.0005826537864359513
Qwen3-0.6B-Base,khm_Khmr,0.30666666666666664,Khmr,Austroasiatic,8.873125289337338,5.2412,0.06,-0.09396259486675262,-0.02210882119834423,other,other,-2.5043247356451026,-0.3971538520730724,0.2582678999201492,-0.000153716406776373
Qwen3-0.6B-Base,jpn_Jpan,0.5,Jpan,Japonic,11.032916144087627,3.1242,0.74,-0.045859694480895996,0.06718887388706207,other,other,-0.6931471805599454,0.5775947009334397,0.029999999999999995,0.0019189192722242803
Qwen3-0.6B-Base,kor_Hang,0.49333333333333335,Hang,Koreanic,10.39384619552899,3.2567,0.7466666666666667,-0.026503106579184532,0.07176259160041809,other,other,-0.7334210796978851,0.7338841285412889,0.030833028809592013,0.002372493599204085
Qwen3-0.6B-Base,kat_Geor,0.31666666666666665,Geor,kartvelian,9.417907523376437,4.4992,0.09,-0.10031989961862564,-0.018107863143086433,other,other,-2.3272777055844176,-0.45253625155617616,0.19550304878048794,-0.0002313543957203243
Qwen3-0.6B-Base,vie_Latn,0.55,Latn,Austroasiatic,10.743353922054286,1.2567,0.92,0.01713200844824314,0.14625781774520874,other,Latn,-0.40546510810816394,0.9328639035819151,0.02546296296296296,0.003649279251934335
Qwen3-0.6B-Base,eus_Latn,0.35333333333333333,Latn,isolate,9.101082328203272,1.6796,0.08,-0.15483827888965607,-0.034503497183322906,other,Latn,-1.833870954578182,0.018080683775418827,0.09594548204726606,1.8825126814324507e-05
Qwen3-0.6B-Base,khk_Cyrl,0.27666666666666667,Cyrl,Mongolic-Khitan,9.267328434893145,2.8953,0.03333333333333333,-0.1254350244998932,-0.050474971532821655,other,Cyrl,-3.3004558118606235,-1.267952668844429,1.0085145449308752,-0.00012571231249964977
Qwen3-1.7B-Base,khm_Khmr,0.3933333333333333,Khmr,Austroasiatic,8.873125289337338,5.2412,0.23,-0.07316529005765915,0.009703433141112328,other,other,-1.442806571383233,-0.32995715681298665,0.0591721690964525,-0.0005566814271029694
Qwen3-1.7B-Base,jpn_Jpan,0.6466666666666666,Jpan,Japonic,11.032916144087627,3.1242,0.8666666666666667,-0.015068183653056622,0.11640719324350357,other,other,0.11568439899946212,0.3921048114910629,0.021809500714825337,0.0017896565357610002
Qwen3-1.7B-Base,kor_Hang,0.6666666666666666,Hang,Koreanic,10.39384619552899,3.2567,0.8833333333333333,-0.0013083691010251641,0.12144684046506882,other,other,0.2231435513142094,0.696127290551599,0.021599999999999998,0.0032079598643132193
Qwen3-1.7B-Base,kat_Geor,0.45666666666666667,Geor,kartvelian,9.417907523376437,4.4992,0.38666666666666666,-0.05220772325992584,0.038552168756723404,other,other,-0.9666158157616709,-0.0861958307352142,0.0368971961721877,-0.00023297935964279202
Qwen3-1.7B-Base,vie_Latn,0.6833333333333333,Latn,Austroasiatic,10.743353922054286,1.2567,0.97,0.039276137948036194,0.19877594709396362,other,Latn,0.31365755885504176,0.6576651015433365,0.021547025848645287,0.00303813145577619
Qwen3-1.7B-Base,eus_Latn,0.42,Latn,isolate,9.101082328203272,1.6796,0.21666666666666667,-0.10625199973583221,0.001805309671908617,other,Latn,-1.2272296664902034,-0.3695994971383869,0.046981267151891194,-0.0007850245320214092
Qwen3-1.7B-Base,khk_Cyrl,0.36,Cyrl,Mongolic-Khitan,9.267328434893145,2.8953,0.09,-0.10264541208744049,-0.016621742397546768,other,Cyrl,-1.7609878105613017,-0.7228061365468914,0.08716425619834708,-0.0008282957627993286
Qwen3-4B-Base,khm_Khmr,0.55,Khmr,Austroasiatic,8.873125289337338,5.2412,0.4033333333333333,-0.040590185672044754,0.031643662601709366,other,other,-0.40546510810816394,-0.3428183165146266,0.02546296296296296,-0.0013410742604688273
Qwen3-4B-Base,jpn_Jpan,0.7766666666666666,Jpan,Japonic,11.032916144087627,3.1242,0.86,-0.023223508149385452,0.12556599080562592,other,other,0.8579024136360006,0.08412020315089286,0.023507731730707145,0.0003563248011931233
Qwen3-4B-Base,kor_Hang,0.7966666666666666,Hang,Koreanic,10.39384619552899,3.2567,0.9033333333333333,0.0037741533014923334,0.14377444982528687,other,other,0.9889925636508868,0.411773679911568,0.02458239265269501,0.0016682891553934504
Qwen3-4B-Base,kat_Geor,0.63,Geor,kartvelian,9.417907523376437,4.4992,0.5433333333333333,-0.025997256860136986,0.0659031793475151,other,other,0.02666824708216149,-0.1431143908680899,0.02210919368121585,-0.0006443925561541716
Qwen3-4B-Base,vie_Latn,0.8,Latn,Austroasiatic,10.743353922054286,1.2567,0.95,0.03690669685602188,0.21546605229377747,other,Latn,1.0116009116784803,0.3054058313900674,0.02479338842975207,0.0012268552039708179
Qwen3-4B-Base,eus_Latn,0.5933333333333334,Latn,isolate,9.101082328203272,1.6796,0.45666666666666667,-0.09446728229522705,0.045620404183864594,other,Latn,-0.16929205650362059,-0.36186451012851173,0.02320756116443045,-0.0015525627394944127
Qwen3-4B-Base,khk_Cyrl,0.6,Cyrl,Mongolic-Khitan,9.267328434893145,2.8953,0.25666666666666665,-0.08360335230827332,0.012763443402945995,other,Cyrl,-0.13353139262452288,-0.14555234158682065,0.022959183673469375,-0.0006312120309342992
Qwen3-8B-Base,khm_Khmr,0.6066666666666667,Khmr,Austroasiatic,8.873125289337338,5.2412,0.5666666666666667,-0.022191615775227547,0.049149289727211,other,other,-0.09785579000375869,-0.3553191597294554,0.022733463510246615,-0.0015561334335695755
Qwen3-8B-Base,jpn_Jpan,0.83,Jpan,Japonic,11.032916144087627,3.1242,0.88,-0.014592085964977741,0.13530932366847992,other,other,1.2272296664902032,0.1333372946858613,0.027212876827306436,0.00048818473255098565
Qwen3-8B-Base,kor_Hang,0.83,Hang,Koreanic,10.39384619552899,3.2567,0.9033333333333333,0.00781711284071207,0.15502427518367767,other,other,1.2272296664902032,0.3299006214316502,0.027212876827306436,0.0012078574641662505
Qwen3-8B-Base,kat_Geor,0.7433333333333333,Geor,kartvelian,9.417907523376437,4.4992,0.6933333333333334,-0.014661310240626335,0.08240927010774612,other,other,0.6534068519104307,0.1635140526409452,0.022311793848956003,0.0007295893124283553
Qwen3-8B-Base,vie_Latn,0.8166666666666667,Latn,Austroasiatic,10.743353922054286,1.2567,0.96,0.04234727844595909,0.22333358228206635,other,Latn,1.1284652518177907,0.1021600102101432,0.026010537905001574,0.00039125969211011773
Qwen3-8B-Base,eus_Latn,0.7133333333333334,Latn,isolate,9.101082328203272,1.6796,0.5933333333333334,-0.04078483581542969,0.06868516653776169,other,Latn,0.48012663687718443,-0.03255597806694127,0.021733491573814736,-0.00014911026920490282
Qwen3-8B-Base,khk_Cyrl,0.61,Cyrl,Mongolic-Khitan,9.267328434893145,2.8953,0.39,-0.07366181164979935,0.028794199228286743,other,Cyrl,-0.0800427076735365,-0.41217381795506836,0.022628798670465335,-0.001813443041695315
OLMo-2-0425-1B,khm_Khmr,0.27,Khmr,Austroasiatic,8.873125289337338,7.0834,0.01,-0.0968485102057457,-0.043950989842414856,other,other,-3.5973122605884447,0.6667460984436326,1.7337328767123257,3.845503841515662e-05
OLMo-2-0425-1B,jpn_Jpan,0.24666666666666667,Jpan,Japonic,11.032916144087627,4.7947,0.23333333333333334,-0.059260956943035126,0.0033249235711991787,other,other,-4.304065093204169,-0.8941412566828637,6.587837837837826,-1.3572399700172416e-05
OLMo-2-0425-1B,kor_Hang,0.2866666666666667,Hang,Koreanic,10.39384619552899,4.6943,0.06666666666666667,-0.07981856167316437,-0.011051569133996964,other,other,-2.9680807422234805,0.6143900220416221,0.5604580211632034,0.00010960328796653107
OLMo-2-0425-1B,kat_Geor,0.24333333333333335,Geor,kartvelian,9.417907523376437,8.3474,0.01,-0.09620897471904755,-0.060056328773498535,other,other,-4.304065093204169,-0.06557958837024991,6.587837837837826,-9.954493902625496e-07
OLMo-2-0425-1B,vie_Latn,0.27,Latn,Austroasiatic,10.743353922054286,2.1646,0.08666666666666667,-0.0703086331486702,0.011547085829079151,other,Latn,-3.5973122605884447,-0.19843979055966532,1.7337328767123257,-1.1445150964332696e-05
OLMo-2-0425-1B,eus_Latn,0.24666666666666667,Latn,isolate,9.101082328203272,1.6898,0.07666666666666666,-0.10548904538154602,-0.02781340293586254,other,Latn,-4.304065093204169,-0.4841398607630003,6.587837837837826,-7.3488832370233545e-06
OLMo-2-0425-1B,khk_Cyrl,0.21,Cyrl,Mongolic-Khitan,9.267328434893145,3.5425,0.016666666666666666,-0.11952424049377441,-0.061984531581401825,other,Cyrl,-4.304065093204169,-0.23790159712973669,6.587837837837826,-3.611169407682192e-06
OLMo-2-1124-7B,khm_Khmr,0.2966666666666667,Khmr,Austroasiatic,8.873125289337338,7.0834,0.12333333333333334,-0.04358508065342903,-0.004873345606029034,other,other,-2.7128008038608074,0.29103811178574546,0.3631577038398295,8.011890973894763e-05
OLMo-2-1124-7B,jpn_Jpan,0.37333333333333335,Jpan,Japonic,11.032916144087627,4.7947,0.73,-0.016475114971399307,0.05547958239912987,other,other,-1.6255240501857244,0.5241803429500562,0.07343456164617751,0.0007128353405941041
OLMo-2-1124-7B,kor_Hang,0.3433333333333333,Hang,Koreanic,10.39384619552899,4.6943,0.59,-0.025489360094070435,0.041728366166353226,other,other,-1.9509992185627847,0.37125210231679295,0.11253787682585727,0.0003295979228315254
OLMo-2-1124-7B,kat_Geor,0.29,Geor,kartvelian,9.417907523376437,8.3474,0.013333333333333334,-0.06691066920757294,-0.034315962344408035,other,other,-2.876385515921425,0.1018805455269689,0.478653169014085,2.1280390860618132e-05
OLMo-2-1124-7B,vie_Latn,0.3566666666666667,Latn,Austroasiatic,10.743353922054286,2.1646,0.6666666666666666,-0.008048963733017445,0.0763564258813858,other,Latn,-1.7969542861051588,0.34169874053809557,0.09136298777525904,0.0003735923665605501
OLMo-2-1124-7B,eus_Latn,0.30333333333333334,Latn,isolate,9.101082328203272,1.6898,0.10666666666666667,-0.09595220535993576,-0.016139384359121323,other,Latn,-2.56974552972503,-0.010039740669385733,0.2870112514952153,-3.4968119706361e-06
OLMo-2-1124-7B,khk_Cyrl,0.24666666666666667,Cyrl,Mongolic-Khitan,9.267328434893145,3.5425,0.013333333333333334,-0.09196874499320984,-0.040536172688007355,other,Cyrl,-4.304065093204169,-1.4981210405152616,6.587837837837826,-2.2740363920530408e-05
Mistral-7B-v0.3,khm_Khmr,0.25,Khmr,Austroasiatic,8.873125289337338,4.8562,0.12666666666666668,-0.05898706242442131,-0.00944297295063734,other,other,-4.304065093204169,-2.111504588708291,6.587837837837826,-3.205107029468684e-05
Mistral-7B-v0.3,jpn_Jpan,0.42333333333333334,Jpan,Japonic,11.032916144087627,4.4367,0.7566666666666667,0.004695198033004999,0.08191297203302383,other,other,-1.2020478759163515,0.32912801166997663,0.045813630844477884,0.0007168416124485805
Mistral-7B-v0.3,kor_Hang,0.53,Hang,Koreanic,10.39384619552899,4.7549,0.78,0.004305766895413399,0.08451244235038757,other,other,-0.5179430915348547,1.2289453082617112,0.026968899261832387,0.004540063843674651
Mistral-7B-v0.3,kat_Geor,0.29,Geor,kartvelian,9.417907523376437,4.1277,0.19666666666666666,-0.047436296939849854,0.009338853880763054,other,other,-2.876385515921425,-0.9148623354024532,0.478653169014085,-0.0001910926954676124
Mistral-7B-v0.3,vie_Latn,0.4766666666666667,Latn,Austroasiatic,10.743353922054286,2.5754,0.7766666666666666,0.012555976398289204,0.09658204764127731,other,Latn,-0.8367381001722014,0.7626642549822791,0.033240101492076776,0.0022875282943282255
Mistral-7B-v0.3,eus_Latn,0.29,Latn,isolate,9.101082328203272,1.6714,0.12666666666666668,-0.07006118446588516,-0.004690304398536682,other,Latn,-2.876385515921425,-0.9001890434883255,0.478653169014085,-0.0001880277983841435
Mistral-7B-v0.3,khk_Cyrl,0.26,Cyrl,Mongolic-Khitan,9.267328434893145,2.733,0.056666666666666664,-0.0753147155046463,-0.025238435715436935,other,Cyrl,-4.304065093204169,-2.1632077433571126,6.587837837837826,-3.283588575472146e-05
bloom-1b7,khm_Khmr,0.26,Khmr,Austroasiatic,8.873125289337338,5.0014,0.04,-0.10806183516979218,-0.06340628117322922,other,other,-4.304065093204169,0.24461935192583972,6.587837837837826,3.7131399730805864e-06
bloom-1b7,jpn_Jpan,0.24666666666666667,Jpan,Japonic,11.032916144087627,3.9055,0.14,-0.09304199367761612,-0.02691802941262722,other,other,-4.304065093204169,-0.4865149098310608,6.587837837837826,-7.3849347166596595e-06
