model,flores_code,acc,script,macro_family,log_tokens,fertility,mexa,aar10,margin_mean,macro_family_g,script_g,y
Yi-1.5-9B,ben_Beng,0.44,Beng,Indo-European,9.981044874347496,11.6184,0.06,-0.05508003756403923,-0.019801193848252296,Indo-European,other,-1.0809127115687085
Yi-1.5-9B,deu_Latn,0.75,Latn,Indo-European,11.552705133249123,1.6763,0.9466666666666667,0.03210083395242691,0.16461385786533356,Indo-European,Latn,0.6931471805599452
Yi-1.5-9B,grn_Latn,0.34,Latn,Tupian,4.10407720615511,,,,,other,Latn,-1.9924301646902058
Yi-1.5-9B,hye_Armn,0.3433333333333333,Armn,Indo-European,9.379338026785135,7.8509,0.006666666666666667,-0.07444438338279724,-0.04294801875948906,Indo-European,other,-1.9509992185627847
Yi-1.5-9B,kan_Knda,0.4033333333333333,Knda,Dravidian,9.094221311622814,11.7199,0.04666666666666667,-0.06492526829242706,-0.02529122680425644,Dravidian,other,-1.35874440935166
Yi-1.5-9B,lao_Laoo,0.4766666666666667,Laoo,Tai-Kadai,8.225972821174405,11.297,0.1,-0.05581914260983467,-0.01670576073229313,Tai-Kadai,other,-0.8367381001722014
Yi-1.5-9B,mlt_Latn,0.36333333333333334,Latn,Afro-Asiatic,,2.1696,0.2,-0.07729172706604004,0.021881598979234695,Afro-Asiatic,Latn,-1.7259129034304685
Yi-1.5-9B,ory_Orya,0.3433333333333333,Orya,Indo-European,8.00140143263562,,,,,Indo-European,other,-1.9509992185627847
Yi-1.5-9B,rus_Cyrl,0.75,Cyrl,Balto-Slavic,11.867586387163913,2.1364,0.8266666666666667,-0.009893120266497135,0.10072783380746841,Balto-Slavic,Cyrl,0.6931471805599452
Yi-1.5-9B,sot_Latn,0.2866666666666667,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-2.9680807422234805
Yi-1.5-9B,tgk_Cyrl,0.30333333333333334,Cyrl,Indo-European,,,,,,Indo-European,Cyrl,-2.56974552972503
Yi-1.5-9B,urd_Latn,0.27,,,,,,,,other,other,-3.5973122605884447
Yi-1.5-9B,zsm_Latn,0.7033333333333334,Latn,Austronesian,7.287263587861631,1.6717,0.77,0.008864411152899265,0.11422579735517502,Austronesian,Latn,0.42401851600391216
Yi-1.5-9B,arb_Arab,0.58,Arab,Afro-Asiatic,10.841073612355865,5.0139,0.4666666666666667,-0.02525440603494644,0.0319686159491539,Afro-Asiatic,Arab,-0.24116205681688824
Yi-1.5-9B,ben_Latn,0.32,,,,,,,,other,other,-2.2735975561207935
Yi-1.5-9B,ell_Grek,0.5433333333333333,Grek,Indo-European,10.634956550916772,4.721,0.34,-0.03870745375752449,0.02092844992876053,Indo-European,other,-0.44264411134991827
Yi-1.5-9B,guj_Gujr,0.38,Gujr,Indo-European,9.053743034427566,11.4761,0.04,-0.06660986691713333,-0.027498619630932808,Indo-European,other,-1.5621850275835547
Yi-1.5-9B,ibo_Latn,0.29,Latn,Atlantic-Congo,,3.0289,0.056666666666666664,-0.07354506105184555,-0.010432864539325237,Atlantic-Congo,Latn,-2.876385515921425
Yi-1.5-9B,kat_Geor,0.31333333333333335,Geor,kartvelian,9.417907523376437,11.3617,0.02,-0.06988968700170517,-0.0349133275449276,other,other,-2.38343718962314
Yi-1.5-9B,lin_Latn,0.30666666666666664,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-2.5043247356451026
Yi-1.5-9B,mri_Latn,0.35,Latn,Austronesian,,2.0396,0.09,-0.10834621638059616,-0.027150599285960197,Austronesian,Latn,-1.8718021769015918
Yi-1.5-9B,pan_Guru,0.3333333333333333,Guru,Indo-European,8.861860543889303,11.1279,0.05333333333333334,-0.07205771654844284,-0.03492586687207222,Indo-European,other,-2.079441541679836
Yi-1.5-9B,shn_Mymr,0.2833333333333333,Mymr,Tai-Kadai,,,,,,Tai-Kadai,other,-3.0680529351336174
Yi-1.5-9B,spa_Latn,0.8,Latn,Indo-European,11.572692346038526,1.5139,0.9466666666666667,0.037215638905763626,0.1994895488023758,Indo-European,Latn,1.0116009116784803
Yi-1.5-9B,tgl_Latn,0.5866666666666667,Latn,Austronesian,8.383970492667663,,,,,Austronesian,Latn,-0.20516104876377736
Yi-1.5-9B,uzn_Latn,0.43333333333333335,Latn,Turkic,7.876511046298704,1.8952,0.07,-0.07515338808298111,-0.009497089311480522,Turkic,Latn,-1.128465251817791
Yi-1.5-9B,zul_Latn,0.31333333333333335,Latn,Atlantic-Congo,,1.8831,0.06666666666666667,-0.1145760715007782,-0.029439903795719147,Atlantic-Congo,Latn,-2.38343718962314
Yi-1.5-9B,arb_Latn,0.25666666666666665,Latn,Afro-Asiatic,10.841073612355865,5.0139,,,,Afro-Asiatic,Latn,-4.304065093204169
Yi-1.5-9B,bod_Tibt,0.24333333333333335,Tibt,Sino-Tibetan,,12.5259,0.006666666666666667,-0.08952803164720535,-0.05825289338827133,Sino-Tibetan,other,-4.304065093204169
Yi-1.5-9B,eng_Latn,0.87,Latn,Indo-European,12.454382979077453,1.0,,,,Indo-European,Latn,1.5621850275835547
Yi-1.5-9B,hat_Latn,0.35,Latn,Atlantic-Congo,4.418019405728941,,,,,Atlantic-Congo,Latn,-1.8718021769015918
Yi-1.5-9B,ilo_Latn,0.36,Latn,Austronesian,,,,,,Austronesian,Latn,-1.7609878105613017
Yi-1.5-9B,kaz_Cyrl,0.3566666666666667,Cyrl,Turkic,9.447543326977344,3.2025,0.05333333333333334,-0.07581953704357147,-0.021009840071201324,Turkic,Cyrl,-1.7969542861051588
Yi-1.5-9B,lit_Latn,0.3933333333333333,Latn,Balto-Slavic,10.153726802927073,2.2264,0.27,-0.04674411565065384,0.03273539990186691,Balto-Slavic,Latn,-1.442806571383233
Yi-1.5-9B,mya_Mymr,0.2866666666666667,Mymr,Sino-Tibetan,8.94576714414124,12.3864,0.0033333333333333335,-0.08160670101642609,-0.051229432225227356,Sino-Tibetan,other,-2.9680807422234805
Yi-1.5-9B,pbt_Arab,0.2833333333333333,Arab,Indo-European,8.559915920992061,5.2051,0.013333333333333334,-0.07778403908014297,-0.033694375306367874,Indo-European,Arab,-3.0680529351336174
Yi-1.5-9B,sin_Latn,0.32666666666666666,,,,,,,,other,other,-2.172773481472055
Yi-1.5-9B,srp_Cyrl,0.5233333333333333,Cyrl,Balto-Slavic,9.664593347362308,2.3623,0.38333333333333336,-0.04164111986756325,0.04620129242539406,Balto-Slavic,Cyrl,-0.5561253829956544
Yi-1.5-9B,tha_Thai,0.48,Thai,Tai-Kadai,10.196379987855126,10.1904,0.18,-0.043187305331230164,-0.003021379467099905,Tai-Kadai,other,-0.8157495026522779
Yi-1.5-9B,vie_Latn,0.6466666666666666,Latn,Austroasiatic,10.743353922054286,3.827,0.45666666666666667,-0.012270435690879822,0.0571269616484642,other,Latn,0.11568439899946212
Yi-1.5-9B,ars_Arab,0.42,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-1.2272296664902034
Yi-1.5-9B,bul_Cyrl,0.6566666666666666,Cyrl,Balto-Slavic,10.360175858097726,1.7054,0.7433333333333333,-0.013335112482309341,0.0968465581536293,Balto-Slavic,Cyrl,0.16929205650362053
Yi-1.5-9B,est_Latn,0.5066666666666667,Latn,Uralic,9.944761723531126,1.9054,0.2733333333333333,-0.0664374902844429,0.03250094875693321,Uralic,Latn,-0.6534068519104311
Yi-1.5-9B,hau_Latn,0.29,Latn,Afro-Asiatic,,1.8699,0.05333333333333334,-0.10023590922355652,-0.029465356841683388,Afro-Asiatic,Latn,-2.876385515921425
Yi-1.5-9B,ind_Latn,0.67,Latn,Austronesian,10.081454105942349,1.6575,0.8266666666666667,0.02449733577668667,0.12533822655677795,Austronesian,Latn,0.24116205681688824
Yi-1.5-9B,kea_Latn,0.36,Latn,Portuguese Creole,,,,,,other,Latn,-1.7609878105613017
Yi-1.5-9B,lug_Latn,0.27666666666666667,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-3.3004558118606235
Yi-1.5-9B,nld_Latn,0.77,Latn,Indo-European,10.903264809073452,1.5941,0.85,0.026041304692626,0.15001383423805237,Indo-European,Latn,0.8157495026522777
Yi-1.5-9B,pes_Arab,0.56,Arab,Indo-European,10.662263375070816,5.03,0.48,-0.03129362687468529,0.029567232355475426,Indo-European,Arab,-0.35020242943311486
Yi-1.5-9B,sin_Sinh,0.32666666666666666,Sinh,Indo-European,8.94462532284678,11.096,,,,Indo-European,other,-2.172773481472055
Yi-1.5-9B,ssw_Latn,0.33,Latn,Atlantic-Congo,,1.8691,0.09,-0.09321173280477524,-0.02108602784574032,Atlantic-Congo,Latn,-2.12525107771113
Yi-1.5-9B,tir_Ethi,0.29,Ethi,Afro-Asiatic,,10.8006,0.006666666666666667,-0.09307635575532913,-0.060497500002384186,Afro-Asiatic,other,-2.876385515921425
Yi-1.5-9B,war_Latn,0.41333333333333333,Latn,Austronesian,,,,,,Austronesian,Latn,-1.2786636969275254
Yi-1.5-9B,ary_Arab,0.38333333333333336,,,,,,,,other,other,-1.5314763709643884
Yi-1.5-9B,cat_Latn,0.7433333333333333,Latn,Indo-European,10.097961053275002,1.544,0.83,0.01113818772137165,0.14209933578968048,Indo-European,Latn,0.6534068519104307
Yi-1.5-9B,eus_Latn,0.42,Latn,isolate,9.101082328203272,1.8079,0.13666666666666666,-0.09725472331047058,-0.01551269181072712,other,Latn,-1.2272296664902034
Yi-1.5-9B,heb_Hebr,0.39,Hebr,Afro-Asiatic,9.693476506485494,7.1035,0.19,-0.03402769938111305,0.009681204333901405,Afro-Asiatic,other,-1.4718165345580525
Yi-1.5-9B,isl_Latn,0.49333333333333335,Latn,Indo-European,9.371177412080815,2.4091,0.3566666666666667,-0.04456149786710739,0.04241711646318436,Indo-European,Latn,-0.7334210796978851
Yi-1.5-9B,khk_Cyrl,0.2966666666666667,Cyrl,Mongolic-Khitan,9.267328434893145,3.2498,0.02666666666666667,-0.08450086414813995,-0.035018209367990494,other,Cyrl,-2.7128008038608074
Yi-1.5-9B,luo_Latn,0.2633333333333333,Latn,Nilotic,,,,,,other,Latn,-4.011868340397864
Yi-1.5-9B,nob_Latn,0.7266666666666667,Latn,Indo-European,10.265445888776227,1.6866,0.82,0.01996595412492752,0.14372363686561584,Indo-European,Latn,0.5561253829956542
Yi-1.5-9B,plt_Latn,0.2733333333333333,Latn,Austronesian,8.15437957359287,1.8071,0.08,-0.09710514545440674,-0.024485809728503227,Austronesian,Latn,-3.4385849137337767
Yi-1.5-9B,slk_Latn,0.5966666666666667,Latn,Balto-Slavic,10.215972316299656,2.1496,0.61,-0.016949184238910675,0.08390936255455017,Balto-Slavic,Latn,-0.15139964645536813
Yi-1.5-9B,sun_Latn,0.38,Latn,Austronesian,6.11676045067112,,,,,Austronesian,Latn,-1.5621850275835547
Yi-1.5-9B,tsn_Latn,0.31,Latn,Atlantic-Congo,,1.7352,0.07333333333333333,-0.10563766956329346,-0.03232197463512421,Atlantic-Congo,Latn,-2.4423470353692043
Yi-1.5-9B,wol_Latn,0.27666666666666667,Latn,Atlantic-Congo,,2.0059,0.06666666666666667,-0.13796797394752502,-0.05382746830582619,Atlantic-Congo,Latn,-3.3004558118606235
Llama-3.1-8B,acm_Arab,0.45,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-1.01160091167848
Llama-3.1-8B,arz_Arab,0.5066666666666667,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-0.6534068519104311
Llama-3.1-8B,ceb_Latn,0.43,Latn,Austronesian,,,,,,Austronesian,Latn,-1.1526795099383855
Llama-3.1-8B,fin_Latn,0.5533333333333333,Latn,Uralic,10.461273505456898,1.7486,0.91,0.03132752329111099,0.1639823615550995,Uralic,Latn,-0.3869802934340614
Llama-3.1-8B,hin_Deva,0.5933333333333334,Deva,Indo-European,10.225085947081105,2.4225,0.86,0.0063644470646977425,0.1252841055393219,Indo-European,Deva,-0.16929205650362059
Llama-3.1-8B,ita_Latn,0.71,Latn,Indo-European,11.218657350111846,1.314,0.98,0.09007665514945984,0.2692524194717407,Indo-European,Latn,0.4613455665026207
Llama-3.1-8B,khm_Khmr,0.38333333333333336,Khmr,Austroasiatic,8.873125289337338,7.0812,0.43,-0.03813423216342926,0.01987992227077484,other,other,-1.5314763709643884
Llama-3.1-8B,lvs_Latn,0.49666666666666665,Latn,Balto-Slavic,9.894602930159628,2.2069,0.7933333333333333,0.0033891380298882723,0.13913674652576447,Balto-Slavic,Latn,-0.7132147436107549
Llama-3.1-8B,npi_Deva,0.47,Deva,Indo-European,9.314204818644845,2.5177,0.69,-0.015351922251284122,0.08522505313158035,Indo-European,Deva,-0.8792494601938063
Llama-3.1-8B,pol_Latn,0.6433333333333333,Latn,Balto-Slavic,11.069183544489329,1.8042,0.92,0.02091490849852562,0.185902401804924,Balto-Slavic,Latn,0.0978557900037583
Llama-3.1-8B,slv_Latn,0.5,Latn,Balto-Slavic,9.903501694149961,1.7151,0.8933333333333333,0.02496303804218769,0.1797659993171692,Balto-Slavic,Latn,-0.6931471805599454
Llama-3.1-8B,swe_Latn,0.7066666666666667,Latn,Indo-European,10.585304823582218,1.5013,0.98,0.076381154358387,0.2514845132827759,Indo-European,Latn,0.4426441113499186
Llama-3.1-8B,tso_Latn,0.32,Latn,Afro-Asiatic,,,,,,Afro-Asiatic,Latn,-2.2735975561207935
Llama-3.1-8B,xho_Latn,0.27666666666666667,Latn,Atlantic-Congo,,1.84,0.15333333333333332,-0.10497425496578217,6.852130172774196e-05,Atlantic-Congo,Latn,-3.3004558118606235
Llama-3.1-8B,afr_Latn,0.61,Latn,Indo-European,9.04883387717687,1.4947,0.9233333333333333,0.0562884658575058,0.22180452942848206,Indo-European,Latn,-0.0800427076735365
Llama-3.1-8B,asm_Beng,0.45666666666666667,Beng,Indo-European,7.923181284977745,,,,,Indo-European,other,-0.9666158157616709
Llama-3.1-8B,ces_Latn,0.62,Latn,Balto-Slavic,10.755192300065602,1.5544,0.95,0.051398396492004395,0.21349848806858063,Balto-Slavic,Latn,-0.02666824708216118
Llama-3.1-8B,fra_Latn,0.7566666666666667,Latn,Indo-European,11.504243358607456,1.3131,0.9633333333333334,0.027283988893032074,0.2145661860704422,Indo-European,Latn,0.7334210796978854
Llama-3.1-8B,hin_Latn,0.38666666666666666,,,,,,,,other,other,-1.501363690904678
Llama-3.1-8B,jav_Latn,0.4533333333333333,Latn,Austronesian,,,,,,Austronesian,Latn,-0.9889925636508873
Llama-3.1-8B,kin_Latn,0.31,Latn,Atlantic-Congo,,1.8009,0.18333333333333332,-0.08435717225074768,0.011598248034715652,Atlantic-Congo,Latn,-2.4423470353692043
Llama-3.1-8B,mal_Mlym,0.44,Mlym,Dravidian,9.322334431411548,7.6125,0.4533333333333333,-0.059056419879198074,0.018962549045681953,Dravidian,other,-1.0809127115687085
Llama-3.1-8B,npi_Latn,0.34,,,,,,,,other,other,-1.9924301646902058
Llama-3.1-8B,por_Latn,0.7633333333333333,Latn,Indo-European,11.136535917638877,1.3098,0.9833333333333333,0.07698111981153488,0.26442086696624756,Indo-European,Latn,0.7742727253723136
Llama-3.1-8B,sna_Latn,0.35333333333333333,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-1.833870954578182
Llama-3.1-8B,swh_Latn,0.38,Latn,Atlantic-Congo,7.487255902011655,1.739,0.7733333333333333,-0.003715856932103634,0.12168441712856293,Atlantic-Congo,Latn,-1.5621850275835547
Llama-3.1-8B,tur_Latn,0.66,Latn,Turkic,10.808162253319553,1.2728,0.8666666666666667,0.015739494934678078,0.1413479894399643,Turkic,Latn,0.18721154208814672
Llama-3.1-8B,yor_Latn,0.32,Latn,Atlantic-Congo,4.632892380992985,2.7323,0.06,-0.09694968163967133,-0.03810759633779526,Atlantic-Congo,Latn,-2.2735975561207935
Llama-3.1-8B,als_Latn,0.5066666666666667,Latn,Indo-European,9.562161153905935,1.863,0.88,0.018886040896177292,0.17978695034980774,Indo-European,Latn,-0.6534068519104311
Llama-3.1-8B,azj_Latn,0.5333333333333333,Latn,Turkic,9.545721659518483,2.0719,0.7433333333333333,-0.018845243379473686,0.10047996789216995,Turkic,Latn,-0.4989911661189879
Llama-3.1-8B,ckb_Arab,0.4266666666666667,Arab,Indo-European,8.481429599472412,,,,,Indo-European,Arab,-1.1772025632613308
Llama-3.1-8B,fuv_Latn,0.24,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-4.304065093204169
Llama-3.1-8B,hrv_Latn,0.5333333333333333,Latn,Balto-Slavic,7.610626216540094,1.6867,0.97,0.06134696677327156,0.20521427690982819,Balto-Slavic,Latn,-0.4989911661189879
Llama-3.1-8B,jpn_Jpan,0.6533333333333333,Jpan,Japonic,11.032916144087627,3.2394,0.85,0.0041504413820803165,0.12122174352407455,other,other,0.1513996464553685
Llama-3.1-8B,kir_Cyrl,0.5166666666666667,Cyrl,Turkic,8.70022124395045,2.6772,0.5133333333333333,-0.051348231732845306,0.05661483854055405,Turkic,Cyrl,-0.5947071077466924
Llama-3.1-8B,mar_Deva,0.5333333333333333,Deva,Indo-European,9.291197362643686,2.6778,0.8,-0.009018504060804844,0.10245230048894882,Indo-European,Deva,-0.4989911661189879
Llama-3.1-8B,nso_Latn,0.30666666666666664,Latn,Atlantic-Congo,,1.7141,0.13666666666666666,-0.10848875343799591,-0.0066428943537175655,Atlantic-Congo,Latn,-2.5043247356451026
Llama-3.1-8B,snd_Arab,0.41,Arab,Indo-European,8.168753912613957,,,,,Indo-European,Arab,-1.3049487216659383
Llama-3.1-8B,tam_Taml,0.44666666666666666,Taml,Dravidian,9.641283555217916,6.1203,0.55,-0.04663467034697533,0.03202442824840546,Dravidian,other,-1.034450344450824
Llama-3.1-8B,ukr_Cyrl,0.66,Cyrl,Balto-Slavic,10.582360317494818,1.5963,0.96,0.05915195122361183,0.21217647194862366,Balto-Slavic,Cyrl,0.18721154208814672
Llama-3.1-8B,zho_Hans,0.78,Hans,Sino-Tibetan,11.356131798505956,3.4817,0.92,0.03177774325013161,0.166011244058609,Sino-Tibetan,other,0.879249460193806
Llama-3.1-8B,amh_Ethi,0.3466666666666667,Ethi,Afro-Asiatic,8.5541337799261,11.0993,0.07,-0.06821117550134659,-0.022669468075037003,Afro-Asiatic,other,-1.9108188292440431
Llama-3.1-8B,bam_Latn,0.31333333333333335,Latn,Mande,,,,,,other,Latn,-2.38343718962314
Llama-3.1-8B,dan_Latn,0.6866666666666666,Latn,Indo-European,10.360245901721395,1.492,0.98,0.06975249201059341,0.24795891344547272,Indo-European,Latn,0.3319025409311476
Llama-3.1-8B,gaz_Latn,0.29,Latn,Afro-Asiatic,,1.8204,0.04666666666666667,-0.1401463896036148,-0.0487527921795845,Afro-Asiatic,Latn,-2.876385515921425
Llama-3.1-8B,hun_Latn,0.6,Latn,Uralic,10.637669631397417,1.8827,0.91,0.027118150144815445,0.16699986159801483,Uralic,Latn,-0.13353139262452288
Llama-3.1-8B,kac_Latn,0.32,Latn,Sino-Tibetan,,,,,,Sino-Tibetan,Latn,-2.2735975561207935
Llama-3.1-8B,kor_Hang,0.6633333333333333,Hang,Koreanic,10.39384619552899,2.902,0.8566666666666667,0.019970420747995377,0.13057734072208405,other,other,0.2051610487637774
Llama-3.1-8B,mkd_Cyrl,0.5666666666666667,Cyrl,Balto-Slavic,9.301746425904852,1.9455,0.9366666666666666,0.060681894421577454,0.20138375461101532,Balto-Slavic,Cyrl,-0.3136575588550415
Llama-3.1-8B,nya_Latn,0.27666666666666667,Latn,Afro-Asiatic,,1.7534,0.18,-0.09421183168888092,0.0030804562848061323,Afro-Asiatic,Latn,-3.3004558118606235
Llama-3.1-8B,ron_Latn,0.6033333333333334,Latn,Indo-European,10.598220789235436,1.5947,0.9766666666666667,0.04617082327604294,0.22497797012329102,Indo-European,Latn,-0.11568439899946181
Llama-3.1-8B,som_Latn,0.31,Latn,Afro-Asiatic,3.781970673912552,1.7704,0.24333333333333335,-0.09219258278608322,0.014287588186562061,Afro-Asiatic,Latn,-2.4423470353692043
Llama-3.1-8B,tel_Telu,0.4,Telu,Dravidian,9.195061276656201,7.997,0.43666666666666665,-0.04607759416103363,0.022322334349155426,Dravidian,other,-1.3862943611198904
Llama-3.1-8B,urd_Arab,0.5166666666666667,Arab,Indo-European,9.431854501264098,3.0088,0.8266666666666667,-0.00017464632401242852,0.11176696419715881,Indo-European,Arab,-0.5947071077466924
Llama-3.1-8B,zho_Hant,0.7266666666666667,Hant,Sino-Tibetan,11.356131798505956,3.4817,,,,Sino-Tibetan,other,0.5561253829956542
Llama-3.1-8B,apc_Arab,0.47,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-0.8792494601938063
Llama-3.1-8B,ben_Beng,0.4766666666666667,Beng,Indo-European,9.981044874347496,5.5695,0.7466666666666667,-0.011272718198597431,0.07945006340742111,Indo-European,other,-0.8367381001722014
Llama-3.1-8B,deu_Latn,0.6166666666666667,Latn,Indo-European,11.552705133249123,1.3142,0.98,0.07540812343358994,0.24308212101459503,Indo-European,Latn,-0.04445176257083369
Llama-3.1-8B,grn_Latn,0.39,Latn,Tupian,4.10407720615511,,,,,other,Latn,-1.4718165345580525
Llama-3.1-8B,hye_Armn,0.48,Armn,Indo-European,9.379338026785135,7.3931,0.65,-0.03660249710083008,0.06168944761157036,Indo-European,other,-0.8157495026522779
Llama-3.1-8B,kan_Knda,0.4266666666666667,Knda,Dravidian,9.094221311622814,8.0496,0.43,-0.051649801433086395,0.023095112293958664,Dravidian,other,-1.1772025632613308
Llama-3.1-8B,lao_Laoo,0.25,Laoo,Tai-Kadai,8.225972821174405,8.182,0.12666666666666668,-0.07539812475442886,-0.020102690905332565,Tai-Kadai,other,-4.304065093204169
Llama-3.1-8B,mlt_Latn,0.37666666666666665,Latn,Afro-Asiatic,,2.068,0.7533333333333333,-0.01198516134172678,0.13122394680976868,Afro-Asiatic,Latn,-1.593522457128201
Llama-3.1-8B,ory_Orya,0.3933333333333333,Orya,Indo-European,8.00140143263562,,,,,Indo-European,other,-1.442806571383233
Llama-3.1-8B,rus_Cyrl,0.68,Cyrl,Balto-Slavic,11.867586387163913,1.5282,0.9266666666666666,0.012112672440707684,0.17457562685012817,Balto-Slavic,Cyrl,0.29546421289383606
Llama-3.1-8B,sot_Latn,0.29,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-2.876385515921425
Llama-3.1-8B,tgk_Cyrl,0.42333333333333334,Cyrl,Indo-European,,,,,,Indo-European,Cyrl,-1.2020478759163515
Llama-3.1-8B,urd_Latn,0.31666666666666665,,,,,,,,other,other,-2.3272777055844176
Llama-3.1-8B,zsm_Latn,0.6733333333333333,Latn,Austronesian,7.287263587861631,1.3623,0.9366666666666666,0.05246520787477493,0.21094892919063568,Austronesian,Latn,0.25921960778801917
Llama-3.1-8B,arb_Arab,0.6466666666666666,Arab,Afro-Asiatic,10.841073612355865,1.7784,0.9266666666666666,0.033914413303136826,0.166592538356781,Afro-Asiatic,Arab,0.11568439899946212
Llama-3.1-8B,ben_Latn,0.36333333333333334,,,,,,,,other,other,-1.7259129034304685
Llama-3.1-8B,ell_Grek,0.66,Grek,Indo-European,10.634956550916772,1.7842,0.9733333333333334,0.04519661143422127,0.20940884947776794,Indo-European,other,0.18721154208814672
Llama-3.1-8B,guj_Gujr,0.37333333333333335,Gujr,Indo-European,9.053743034427566,7.7405,0.4533333333333333,-0.04679754003882408,0.024251867085695267,Indo-European,other,-1.6255240501857244
Llama-3.1-8B,ibo_Latn,0.31,Latn,Atlantic-Congo,,2.1829,0.41,-0.05799901857972145,0.05935085192322731,Atlantic-Congo,Latn,-2.4423470353692043
Llama-3.1-8B,kat_Geor,0.42333333333333334,Geor,kartvelian,9.417907523376437,8.3436,0.5266666666666666,-0.03251414746046066,0.04018493741750717,other,other,-1.2020478759163515
Llama-3.1-8B,lin_Latn,0.32666666666666666,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-2.172773481472055
Llama-3.1-8B,mri_Latn,0.33666666666666667,Latn,Austronesian,,2.0015,0.48333333333333334,-0.06164238229393959,0.04844525083899498,Austronesian,Latn,-2.03520828670301
Llama-3.1-8B,pan_Guru,0.39666666666666667,Guru,Indo-European,8.861860543889303,7.3799,0.48333333333333334,-0.037734851241111755,0.03219170123338699,Indo-European,other,-1.4143073973475646
